Symbol,vec0,vec1,vec2,vec3,vec4
ILMN,0.2456960380077362,0.8065794706344604,1.8514060974121094,-0.8513497710227966,-0.1917613297700882
INCY,0.30690237879753113,0.9573714137077332,2.20495867729187,-1.0539586544036865,-0.17407676577568054
IR,0.33678576350212097,0.9533573389053345,2.18039870262146,-1.0166758298873901,-0.14822836220264435
PODD,0.2065437287092209,0.16144035756587982,0.4608328938484192,-0.2398270070552826,-0.050042569637298584
INTC,0.264064759016037,0.8306808471679688,1.8758225440979004,-0.9124409556388855,-0.12909027934074402
ICE,0.24355141818523407,0.8452041745185852,1.8636116981506348,-0.8740901350975037,-0.14104795455932617
IFF,0.26022231578826904,0.9535686373710632,2.0866732597351074,-1.0364917516708374,-0.21578538417816162
IP,0.26315170526504517,1.1407297849655151,2.5475616455078125,-1.1456336975097656,-0.29436880350112915
IPG,0.23982647061347961,0.7451151609420776,1.5617700815200806,-0.7291162610054016,-0.10514770448207855
INTU,0.25031211972236633,0.8010410666465759,1.7921861410140991,-0.8192515969276428,-0.1048695519566536
ISRG,0.280470073223114,0.7475376129150391,1.6835532188415527,-0.7901158928871155,-0.1625347137451172
IVZ,0.2288147658109665,0.7805313467979431,1.7664198875427246,-0.8488211631774902,-0.1548132598400116
INVH,0.23884184658527374,0.7019739747047424,1.670431137084961,-0.723471462726593,-0.15442046523094177
IQV,0.23978844285011292,0.7934951782226562,1.7470136880874634,-0.8403531908988953,-0.12858836352825165
IRM,0.30370208621025085,0.8859105110168457,1.9045472145080566,-0.9049597978591919,-0.1259859949350357
JBHT,0.2214963585138321,0.6966112852096558,1.6113648414611816,-0.7840370535850525,-0.08537300676107407
JKHY,0.29588666558265686,0.8346415758132935,1.8038731813430786,-0.8231130838394165,-0.14778035879135132
J,0.22221563756465912,0.681921124458313,1.5385572910308838,-0.717292308807373,-0.11367156356573105
JNJ,0.2454053908586502,0.7819163799285889,1.750656008720398,-0.8525004386901855,-0.1692345291376114
JCI,0.18362608551979065,0.6441569924354553,1.5097801685333252,-0.7233066558837891,-0.13930068910121918
JPM,0.20444494485855103,0.7343288064002991,1.6353189945220947,-0.8267068266868591,-0.11333518475294113
JNPR,0.3239257037639618,0.8943346738815308,2.120222330093384,-0.9296290278434753,-0.14543741941452026
K,0.2842084467411041,0.8547437787055969,2.021299123764038,-0.9542922973632812,-0.180040642619133
KVUE,0.27785372734069824,0.8377000689506531,1.8347722291946411,-0.8534193634986877,-0.14507056772708893
KDP,0.17479366064071655,0.5724943280220032,1.3659871816635132,-0.6220547556877136,-0.11040981113910675
KEY,0.259567528963089,0.778581976890564,1.783455729484558,-0.9125133752822876,-0.140268474817276
KEYS,0.24148134887218475,0.7585324645042419,1.745283603668213,-0.7699103355407715,-0.1696873903274536
KMB,0.27662667632102966,0.870689332485199,2.061126470565796,-0.9178189635276794,-0.13644863665103912
KIM,0.2148301750421524,0.7202191352844238,1.6712673902511597,-0.7829572558403015,-0.13312195241451263
KMI,0.27600300312042236,0.9240850210189819,2.283372402191162,-0.9699417352676392,-0.11923065781593323
KLAC,0.29916146397590637,0.8286513686180115,1.9008941650390625,-0.8771148324012756,-0.13867899775505066
KHC,0.309897780418396,0.9333654046058655,2.1977109909057617,-0.9664152264595032,-0.16193298995494843
KR,0.3306170403957367,1.044596791267395,2.3036046028137207,-1.10414719581604,-0.2474871277809143
LHX,0.3117484152317047,0.819549560546875,1.824918270111084,-0.8453977704048157,-0.1269698590040207
LH,0.24539561569690704,0.7814350128173828,1.8341604471206665,-0.8610914349555969,-0.11684881150722504
LRCX,0.3162479102611542,0.8171472549438477,1.9535064697265625,-0.9341075420379639,-0.15271595120429993
LW,0.30482804775238037,0.9622641205787659,2.203477621078491,-0.9813358187675476,-0.20567215979099274
LVS,0.25896120071411133,0.8685675263404846,1.9880963563919067,-0.9475684762001038,-0.1399557888507843
LDOS,0.2562437355518341,0.7559148669242859,1.6245602369308472,-0.7645474076271057,-0.11883824318647385
LEN,0.2517547905445099,0.8885533213615417,2.0426957607269287,-0.901313066482544,-0.1469816118478775
LIN,0.21476440131664276,0.7068004608154297,1.6210663318634033,-0.7750565409660339,-0.16466742753982544
LYV,0.22961314022541046,0.8910050392150879,1.9772695302963257,-0.9667670726776123,-0.18097707629203796
LKQ,0.242048442363739,0.7199488282203674,1.6811331510543823,-0.8011521697044373,-0.07791899144649506
LMT,0.2621985971927643,0.7421429753303528,1.6522996425628662,-0.7524169683456421,-0.06617949903011322
L,0.3003280460834503,0.8606706857681274,1.9696602821350098,-0.9483053684234619,-0.11529622972011566
LOW,0.27198082208633423,0.894348680973053,2.0474793910980225,-0.9721231460571289,-0.1866321861743927
LULU,0.2697077989578247,0.7396317720413208,1.6512092351913452,-0.7670085430145264,-0.14703501760959625
LYB,0.2237260639667511,0.9252117872238159,2.1402063369750977,-1.0319595336914062,-0.2489912062883377
MTB,0.30381688475608826,0.8817142248153687,2.004570722579956,-0.9678743481636047,-0.14251242578029633
MRO,0.2422962486743927,0.6932723522186279,1.7614221572875977,-0.7746176719665527,-0.17445552349090576
MPC,0.2590216100215912,0.7817915081977844,1.8101602792739868,-0.8150023818016052,-0.16679155826568604
MKTX,0.26722413301467896,0.7455340027809143,1.7626713514328003,-0.815939724445343,-0.1268070936203003
MAR,0.3163338005542755,1.0485517978668213,2.349689483642578,-1.0895936489105225,-0.231821209192276
MMC,0.28078776597976685,0.9221482276916504,2.002149820327759,-0.9644728899002075,-0.11117471754550934
MLM,0.18209023773670197,0.7589099407196045,1.6437400579452515,-0.7351557016372681,-0.1880497932434082
MAS,0.27194610238075256,0.835777223110199,1.9953328371047974,-0.9304970502853394,-0.15930409729480743
MA,0.20442362129688263,0.561618983745575,1.3410667181015015,-0.6313545107841492,-0.08929283916950226
MTCH,0.2958400547504425,0.9663814306259155,2.232076644897461,-1.0572559833526611,-0.17012308537960052
MKC,0.08401967585086823,0.3873741626739502,0.825208306312561,-0.3556792736053467,-0.1152300238609314
MCD,0.2540874183177948,0.8381400108337402,1.9548771381378174,-0.9193925261497498,-0.14813412725925446
MCK,0.2866504192352295,0.7421101927757263,1.7073973417282104,-0.7741725444793701,-0.07548166811466217
MDT,0.21636877954006195,0.7546659111976624,1.8154064416885376,-0.8622561097145081,-0.14345867931842804
MRK,0.28366631269454956,0.9323773384094238,2.0630974769592285,-0.9975391626358032,-0.1733490228652954
META,0.2786199748516083,0.8296746611595154,1.8500605821609497,-0.838696300983429,-0.10006221383810043
MET,0.31092002987861633,0.8918366432189941,2.0423483848571777,-1.0165908336639404,-0.14761267602443695
MTD,0.24445319175720215,0.7106835246086121,1.651781678199768,-0.7318535447120667,-0.1574268788099289
MGM,0.22131362557411194,0.6641026735305786,1.6111165285110474,-0.8133516311645508,-0.1697062999010086
MCHP,0.2825794517993927,0.7648842334747314,1.8641647100448608,-0.8697188496589661,-0.07609497755765915
MU,0.22271525859832764,0.6652683019638062,1.5809060335159302,-0.7389551401138306,-0.12210625410079956
MSFT,0.24501045048236847,0.7343908548355103,1.7268694639205933,-0.8050528764724731,-0.11156237125396729
MAA,0.16548746824264526,0.7293868064880371,1.6390997171401978,-0.8055625557899475,-0.14635644853115082
MRNA,0.0,0.0,0.0,0.0,0.0
MHK,0.22618533670902252,0.6954561471939087,1.7462849617004395,-0.8080746531486511,-0.18094535171985626
MOH,0.3151772618293762,0.8993822932243347,2.083505868911743,-1.004097819328308,-0.16193443536758423
TAP,0.2563076913356781,0.8032394647598267,1.847722053527832,-0.8857197165489197,-0.14207075536251068
MDLZ,0.26365286111831665,0.8592787981033325,1.9567902088165283,-0.9251924753189087,-0.1634746789932251
MPWR,0.31424811482429504,0.9490940570831299,2.1341021060943604,-1.0353883504867554,-0.24352650344371796
MNST,0.31903132796287537,0.9237052798271179,2.1106295585632324,-0.8896487951278687,-0.15074104070663452
MCO,0.3101998567581177,1.004360556602478,2.194084644317627,-1.0236961841583252,-0.1407724767923355
MS,0.2407044768333435,0.8710067868232727,1.954246997833252,-0.9800929427146912,-0.1441502571105957
MOS,0.2530083954334259,0.9937350749969482,2.1927661895751953,-1.0238234996795654,-0.19746291637420654
MSI,0.26779991388320923,0.7625565528869629,1.6887439489364624,-0.8021036982536316,-0.1515776515007019
MSCI,0.20721273124217987,0.6968839764595032,1.7273213863372803,-0.7993760704994202,-0.15727438032627106
NDAQ,0.2175000011920929,0.8105592727661133,1.7621233463287354,-0.8022648096084595,-0.15644554793834686
NTAP,0.25824201107025146,0.9255813360214233,2.0206494331359863,-0.934018075466156,-0.19731377065181732
NFLX,0.28760334849357605,0.82709139585495,1.9780018329620361,-0.9240759015083313,-0.14499829709529877
NEM,0.20171165466308594,0.6128037571907043,1.473137617111206,-0.6973038911819458,-0.08337870985269547
NWSA,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085
NWS,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085
NEE,0.2301991730928421,0.9078233242034912,2.057551383972168,-0.9072084426879883,-0.14427222311496735
NKE,0.2653280198574066,0.7646483182907104,1.7428339719772339,-0.8373300433158875,-0.11099666357040405
NI,0.28918927907943726,0.9740961790084839,2.1537976264953613,-1.0346262454986572,-0.12612274289131165
NDSN,0.2999797761440277,0.8739526867866516,1.997053861618042,-0.9387850165367126,-0.15524034202098846
NSC,0.20813213288784027,0.7437992095947266,1.7448654174804688,-0.7627992033958435,-0.11579303443431854
NTRS,0.2524106204509735,0.7498862147331238,1.7602041959762573,-0.831692636013031,-0.10666212439537048
NOC,0.25367864966392517,0.85808926820755,1.9280271530151367,-0.9017314910888672,-0.13243333995342255
NCLH,0.18746791779994965,0.7798895239830017,1.726691722869873,-0.8313585519790649,-0.12457623332738876
NRG,0.25128239393234253,0.7867546677589417,1.7370145320892334,-0.7785016894340515,-0.13613487780094147
NUE,0.21592293679714203,0.7317019701004028,1.753814458847046,-0.8904308676719666,-0.11655548959970474
NVDA,0.20024360716342926,0.6521804332733154,1.4552665948867798,-0.7044587135314941,-0.13150742650032043
NVR,0.26752912998199463,0.8778415322303772,1.984876275062561,-0.9268949627876282,-0.1801554411649704
NXPI,0.19454754889011383,0.7854169607162476,1.7896575927734375,-0.8204730153083801,-0.08043979108333588
ORLY,0.24842417240142822,0.7095968723297119,1.6502695083618164,-0.7663490176200867,-0.1535135805606842
OXY,0.2651946246623993,0.8695576190948486,1.9713302850723267,-0.9258180856704712,-0.18487854301929474
ODFL,0.2424689382314682,0.7444547414779663,1.611276626586914,-0.7202029228210449,-0.14589862525463104
OMC,0.3112145960330963,0.9543270468711853,2.1288256645202637,-1.0301178693771362,-0.135488823056221
ON,0.24125109612941742,0.7601879835128784,1.7163071632385254,-0.8183643221855164,-0.10121744871139526
OKE,0.2932068407535553,0.8673115968704224,1.9622262716293335,-0.9090269804000854,-0.15373732149600983
ORCL,0.314943790435791,0.8977400660514832,1.9588799476623535,-0.9115040302276611,-0.11682968586683273
OTIS,0.31753024458885193,0.8602717518806458,2.0713906288146973,-0.9151735305786133,-0.17088915407657623
PCAR,0.2991759777069092,0.9128713607788086,2.0695481300354004,-0.9477634429931641,-0.22725926339626312
PKG,0.27806389331817627,0.9045517444610596,2.1046717166900635,-0.9934514164924622,-0.16888605058193207
PANW,0.2331962287425995,0.7107200622558594,1.6082862615585327,-0.7206029295921326,-0.1260065734386444
PARA,0.2609504163265228,0.784184455871582,1.758988380432129,-0.8247098922729492,-0.10111384093761444
PH,0.23670758306980133,0.7378734350204468,1.7082639932632446,-0.7599177956581116,-0.10583068430423737
PAYX,0.2565680146217346,0.8077434301376343,1.8388025760650635,-0.9096890091896057,-0.15444092452526093
PAYC,0.2654667794704437,0.8266444206237793,1.8328813314437866,-0.8464539051055908,-0.10168680548667908
PYPL,0.23223957419395447,0.7476980686187744,1.635073184967041,-0.7397596836090088,-0.10332582145929337
PNR,0.19237913191318512,0.7041203379631042,1.6945997476577759,-0.7895624041557312,-0.1346820592880249
PEP,0.29002270102500916,0.7699031829833984,1.8308517932891846,-0.8273739814758301,-0.1431524157524109
PFE,0.0,0.0,0.0,0.0,0.0
PCG,0.2621617913246155,0.7103456854820251,1.6815012693405151,-0.7800614833831787,-0.08408503979444504
PM,0.22363188862800598,0.8327415585517883,1.8421343564987183,-0.8008907437324524,-0.11295522004365921
PSX,0.21916097402572632,0.7772170901298523,1.7609301805496216,-0.7930141091346741,-0.1539350152015686
PNW,0.253979355096817,0.8927472233772278,1.9175183773040771,-0.8925977349281311,-0.16775380074977875
PXD,0.24754253029823303,0.8073241710662842,1.8831983804702759,-0.8629723191261292,-0.148238867521286
PNC,0.3142193555831909,0.8416719436645508,1.9471598863601685,-0.9602506160736084,-0.094329833984375
POOL,0.3184528648853302,1.028220295906067,2.3372690677642822,-1.0173964500427246,-0.14918747544288635
PPG,0.24842680990695953,0.8057162165641785,1.7820842266082764,-0.8361992239952087,-0.16176806390285492
PPL,0.30919694900512695,1.026073694229126,2.288583278656006,-1.0288735628128052,-0.24805887043476105
PFG,0.30474337935447693,1.0365961790084839,2.336864709854126,-1.14187490940094,-0.15649206936359406
PG,0.2661344110965729,0.7425141930580139,1.8361659049987793,-0.8215132355690002,-0.11598001420497894
PGR,0.32559266686439514,0.9786086678504944,2.1999711990356445,-1.0170375108718872,-0.17972248792648315
PLD,0.2562210261821747,0.7606235146522522,1.7758580446243286,-0.8212038278579712,-0.14279620349407196
PRU,0.27267691493034363,0.927534818649292,2.0872433185577393,-1.0010251998901367,-0.15557800233364105
PEG,0.23261986672878265,0.842330813407898,1.8958756923675537,-0.9578744173049927,-0.17766039073467255
PTC,0.30709078907966614,0.8605025410652161,1.9437124729156494,-0.8590434789657593,-0.1298101544380188
PSA,0.22252033650875092,0.8226084113121033,1.958194613456726,-0.9350582957267761,-0.18321765959262848
PHM,0.2669101059436798,0.9863298535346985,2.204286813735962,-1.0267523527145386,-0.1826600730419159
QRVO,0.22257934510707855,0.7496540546417236,1.7886793613433838,-0.7880896925926208,-0.11223915964365005
PWR,0.24240808188915253,0.8744733929634094,1.8531676530838013,-0.8907840847969055,-0.1326753795146942
QCOM,0.281296044588089,0.8395800590515137,1.9061874151229858,-0.9026475548744202,-0.12749186158180237
DGX,0.2324325144290924,0.8503886461257935,1.8398720026016235,-0.8636884093284607,-0.18519772589206696
RL,0.28140324354171753,0.8544387817382812,1.9308483600616455,-0.9094188809394836,-0.16139768064022064
RJF,0.2630058825016022,0.7723080515861511,1.7628130912780762,-0.8649487495422363,-0.10680533200502396
RTX,0.26219549775123596,0.8230510950088501,1.7936238050460815,-0.8373323678970337,-0.174750417470932
O,0.213815838098526,0.7945371270179749,1.8736677169799805,-0.9011370539665222,-0.1527702510356903
REG,0.21063613891601562,0.7758755087852478,1.8072295188903809,-0.8450322151184082,-0.14472144842147827
REGN,0.33650705218315125,0.9899523258209229,2.1871414184570312,-1.0110822916030884,-0.19953948259353638
RF,0.31917625665664673,0.913097620010376,2.0143210887908936,-1.005330204963684,-0.14714573323726654
RSG,0.272849977016449,0.9192638397216797,1.9563385248184204,-0.9214932918548584,-0.09966215491294861
RMD,0.3109206557273865,0.7316877841949463,1.7336866855621338,-0.8214369416236877,-0.1193033903837204
RVTY,0.32743170857429504,0.8767711520195007,1.8510690927505493,-0.8473264575004578,-0.1510998159646988
RHI,0.1889318972826004,0.7375454306602478,1.6386964321136475,-0.8106929659843445,-0.14228461682796478
ROK,0.340371310710907,1.0656081438064575,2.1765286922454834,-1.0628105401992798,-0.13975003361701965
ROL,0.2407429814338684,0.803131103515625,1.7467107772827148,-0.7860141396522522,-0.13601753115653992
ROP,0.2727483808994293,0.8908250331878662,1.99647855758667,-0.9403401017189026,-0.20464064180850983
ROST,0.2527964115142822,0.7900659441947937,1.7424157857894897,-0.8855794072151184,-0.1598714143037796
RCL,-0.03580634668469429,0.3703862130641937,0.8452101349830627,-0.5474218726158142,0.04833118990063667
SPGI,0.2461651712656021,0.8322100639343262,1.7541651725769043,-0.9245826005935669,-0.10507525503635406
CRM,0.2813519239425659,0.7489076852798462,1.711035966873169,-0.8001032471656799,-0.1122429296374321
SBAC,0.23892955482006073,0.7661517262458801,1.8228315114974976,-0.8560910224914551,-0.10594690591096878
SLB,0.3115592300891876,1.0772732496261597,2.5101444721221924,-1.157063364982605,-0.22300763428211212
STX,0.2760184109210968,0.9351944327354431,2.164263963699341,-0.990990161895752,-0.160982146859169
SEE,0.26554256677627563,0.731788158416748,1.6663068532943726,-0.7898955345153809,-0.1321568638086319
SRE,0.2453548014163971,0.8680976629257202,2.0359036922454834,-0.9509377479553223,-0.12718477845191956
NOW,0.257712721824646,0.7810906171798706,1.7265857458114624,-0.819597065448761,-0.1299358606338501
SHW,0.22378645837306976,0.769366979598999,1.8713282346725464,-0.879112958908081,-0.18862766027450562
SPG,0.21024784445762634,0.8176899552345276,1.7845945358276367,-0.84747314453125,-0.1434750109910965
SWKS,0.30348071455955505,1.0569785833358765,2.308218240737915,-1.1418744325637817,-0.23834264278411865
SJM,0.28586065769195557,0.8416427373886108,1.997470736503601,-0.9445182085037231,-0.2058887481689453
SNA,0.2651394009590149,0.7002472877502441,1.6563562154769897,-0.7614197134971619,-0.13748304545879364
SEDG,0.1875857412815094,0.3879779279232025,0.7986658215522766,-0.35735177993774414,-0.08588079363107681
SO,0.20956970751285553,0.8418397307395935,1.9219768047332764,-0.8943235874176025,-0.13567675650119781
LUV,0.18413658440113068,0.7765071392059326,1.794634461402893,-0.8932124972343445,-0.13507631421089172
SWK,0.2504365146160126,0.6924430131912231,1.5665290355682373,-0.7297301888465881,-0.14024727046489716
SBUX,0.2593420147895813,0.9054117202758789,2.031309127807617,-0.9656120538711548,-0.17563074827194214
STT,0.29449954628944397,0.8062283992767334,1.8189460039138794,-0.8904357552528381,-0.08594068139791489
STLD,0.1736321598291397,0.6696467995643616,1.2968177795410156,-0.6952090263366699,-0.11232980340719223
STE,0.20226551592350006,0.6763242483139038,1.6444474458694458,-0.769569456577301,-0.13810481131076813
SYK,0.34537050127983093,0.8656052350997925,2.056110143661499,-0.9746865034103394,-0.11515749245882034
SYF,0.3176743686199188,0.9041182994842529,2.155857801437378,-1.0064618587493896,-0.1257200837135315
SNPS,0.2667999863624573,0.780686616897583,1.7738853693008423,-0.8291988968849182,-0.16327069699764252
SYY,0.2588545083999634,0.7989855408668518,1.874715805053711,-0.8400835394859314,-0.14123153686523438
TMUS,0.2052840292453766,0.7149515748023987,1.6062754392623901,-0.7667297720909119,-0.13707508146762848
TROW,0.2254764437675476,0.7550081610679626,1.7015469074249268,-0.8224554657936096,-0.11725194752216339
TTWO,0.29960280656814575,0.9675999879837036,2.07836651802063,-1.0194876194000244,-0.15149341523647308
TPR,0.31854358315467834,0.8880546689033508,1.9381375312805176,-0.93190598487854,-0.1320497691631317
TRGP,0.23453852534294128,0.8052815794944763,1.8605679273605347,-0.8318437337875366,-0.14044584333896637
TGT,0.27079305052757263,0.9284238219261169,2.029395341873169,-1.0275285243988037,-0.18975400924682617
TEL,0.28778278827667236,0.8436018824577332,1.9220596551895142,-0.8640365600585938,-0.1973002851009369
TDY,0.32622048258781433,0.8886366486549377,1.9587664604187012,-0.9390854239463806,-0.17341665923595428
TFX,0.19839540123939514,0.6645339727401733,1.5355045795440674,-0.7073394060134888,-0.11501772701740265
TER,0.22704870998859406,0.7888582348823547,1.7106444835662842,-0.8087707757949829,-0.10110477358102798
TSLA,0.2413804680109024,0.8394137620925903,1.941381573677063,-0.8972663879394531,-0.14614669978618622
TXN,0.0,0.0,0.0,0.0,0.0
TXT,0.29023563861846924,0.9145973920822144,2.0721285343170166,-0.9595285654067993,-0.17361164093017578
TMO,0.22992420196533203,0.7004721164703369,1.534234881401062,-0.7529909610748291,-0.09627756476402283
TJX,0.2754060924053192,0.8028180003166199,1.7139075994491577,-0.7720511555671692,-0.13920587301254272
TSCO,0.2953645586967468,0.9065711498260498,2.0114941596984863,-0.9479480981826782,-0.22397154569625854
TT,0.26976314187049866,0.7963163256645203,1.8356904983520508,-0.812735378742218,-0.16857574880123138
TDG,0.2377062886953354,0.6705472469329834,1.5112836360931396,-0.6997108459472656,-0.14285819232463837
TRV,0.2570832073688507,0.8080540299415588,1.7976988554000854,-0.8758553266525269,-0.14502884447574615
TRMB,0.2995849847793579,0.758677065372467,1.7389320135116577,-0.79351806640625,-0.15490438044071198
TFC,0.29447776079177856,0.8580839037895203,1.9758154153823853,-0.9337148070335388,-0.09707536548376083
TYL,0.2523079812526703,0.9583457112312317,2.023498296737671,-1.0236701965332031,-0.12563593685626984
TSN,0.2855696678161621,0.8461794853210449,2.0323383808135986,-0.9729459881782532,-0.1609099954366684
USB,0.2538836598396301,0.7910668253898621,1.8114277124404907,-0.8594818115234375,-0.11306586116552353
UDR,0.23717714846134186,0.7052651047706604,1.6528873443603516,-0.7470475435256958,-0.16096359491348267
ULTA,0.2739393413066864,0.7444331049919128,1.8403489589691162,-0.81940096616745,-0.11556780338287354
UNP,0.24746739864349365,0.6353968977928162,1.5918375253677368,-0.7377306222915649,-0.10925691574811935
UAL,0.3398919701576233,0.8892462253570557,1.979831576347351,-0.9368954300880432,-0.17965015769004822
UPS,0.2678026258945465,0.7658745050430298,1.6954594850540161,-0.8115538358688354,-0.12801311910152435
URI,0.27153101563453674,0.8173034191131592,1.9735102653503418,-0.9497666954994202,-0.14291693270206451
UNH,0.2875654101371765,0.975069522857666,2.257449150085449,-1.0482901334762573,-0.18402670323848724
UHS,0.27380067110061646,0.9658393263816833,2.083519220352173,-1.001173734664917,-0.15911780297756195
VLO,0.2331421822309494,0.8165884017944336,1.8576468229293823,-0.8737359642982483,-0.1502937525510788
VTR,0.2315044403076172,0.7987639307975769,1.9609360694885254,-0.901903510093689,-0.1499018669128418
VLTO,0.2955656051635742,0.8343289494514465,1.9039851427078247,-0.8792237639427185,-0.13355590403079987
VRSN,0.2929343581199646,0.9150444269180298,2.1531684398651123,-1.0027806758880615,-0.16006356477737427
VRSK,0.2133239209651947,0.7464911937713623,1.6641826629638672,-0.8020751476287842,-0.14414754509925842
VZ,0.23822365701198578,0.7621061205863953,1.647242784500122,-0.7859699130058289,-0.1369239240884781
VRTX,0.22747991979122162,0.6420406103134155,1.5041413307189941,-0.7290022969245911,-0.1429232656955719
VFC,0.2672487795352936,0.9220424890518188,2.0032331943511963,-0.9497963786125183,-0.14988283812999725
VTRS,0.2937711477279663,0.8998894095420837,2.0627729892730713,-0.9583653807640076,-0.14864608645439148
VICI,0.22690114378929138,0.7521743774414062,1.7716223001480103,-0.8422545790672302,-0.12918208539485931
V,0.2100953906774521,0.7708109021186829,1.643183946609497,-0.7732359170913696,-0.0748591497540474
VMC,0.18548621237277985,0.6999834775924683,1.6106404066085815,-0.7244309782981873,-0.16483378410339355
WAB,0.31937679648399353,0.9567813277244568,2.1810104846954346,-1.0306315422058105,-0.20312853157520294
WBA,0.23271679878234863,0.6788768172264099,1.5649977922439575,-0.7750633955001831,-0.12993532419204712
WMT,0.28888654708862305,0.8897510170936584,1.9366722106933594,-0.9451308250427246,-0.16777768731117249
WBD,0.24567446112632751,0.760121762752533,1.7190968990325928,-0.8230780363082886,-0.155552938580513
WM,0.3718924820423126,0.9378592371940613,2.0947494506835938,-0.9743752479553223,-0.1110898107290268
WAT,0.274629145860672,0.7405269145965576,1.7431092262268066,-0.8326963186264038,-0.142743781208992
WEC,0.26586034893989563,0.8539374470710754,1.9383474588394165,-0.8890173435211182,-0.11036467552185059
WFC,0.29483887553215027,0.8550840616226196,1.9389663934707642,-0.9192659854888916,-0.12138520926237106
WELL,0.19105572998523712,0.7929308414459229,1.790434718132019,-0.8455702066421509,-0.11786258965730667
WST,0.021211599931120872,0.5135818719863892,0.7120497226715088,-0.4929496645927429,0.14571397006511688
WDC,0.24927686154842377,0.8389882445335388,1.9014747142791748,-0.8908166885375977,-0.16421371698379517
WRK,0.26320600509643555,0.8471758961677551,2.022395133972168,-0.9228901863098145,-0.13202501833438873
WY,0.2571291923522949,0.9130516052246094,2.1244215965270996,-0.966054379940033,-0.18027779459953308
WHR,0.2700527608394623,0.8662025332450867,1.967252254486084,-0.8778093457221985,-0.15155363082885742
WMB,0.25643017888069153,0.8000228404998779,1.7720013856887817,-0.7874270677566528,-0.12472241371870041
WTW,0.29040613770484924,0.9292004108428955,1.9942362308502197,-0.9276955723762512,-0.16421431303024292
GWW,0.25554680824279785,0.7784380316734314,1.738198161125183,-0.786207914352417,-0.12537148594856262
WYNN,0.23049715161323547,0.6599248647689819,1.470465898513794,-0.7157909274101257,-0.15079039335250854
XEL,0.22425700724124908,0.7442188858985901,1.7646719217300415,-0.8233069777488708,-0.10721900314092636
XYL,0.2683694064617157,0.8436429500579834,1.7958990335464478,-0.8589764833450317,-0.11066293716430664
YUM,0.22077511250972748,0.6552111506462097,1.4883602857589722,-0.6648153066635132,-0.08508767932653427
ZBRA,0.266783207654953,0.8069680333137512,1.86338472366333,-0.8517864942550659,-0.15595844388008118
ZBH,0.3366454839706421,0.8822389245033264,1.9079395532608032,-0.9192682504653931,-0.18597571551799774
ZION,0.3820021152496338,0.849536657333374,1.906690239906311,-0.9897976517677307,-0.09007490426301956
ZTS,0.2472149282693863,0.8494040966033936,1.9361252784729004,-0.9535242319107056,-0.16832175850868225
